movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,IMAX,(no genres listed),movieIda
7390,Stargate: Continuum (2008),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7390
7391,Watchmen (2009),1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,7391
7392,Felon (2008),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7392
7393,Step Brothers (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7393
7394,Brideshead Revisited (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7394
7395,"X-Files: I Want to Believe, The (2008)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,7395
7396,American Teen (2008),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7396
7397,Man on Wire (2008),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7397
7398,"Colour of Magic, The (Terry Pratchett's The Colour of Magic) (2008)",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7398
7399,Hogfather (Terry Pratchett's Hogfather) (2006),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7399
7400,Pathology (2008),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7400
7401,"Edge of Love, The (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7401
7402,"Mummy: Tomb of the Dragon Emperor, The (2008)",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7402
7403,Swing Vote (2008),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7403
7404,"Midnight Meat Train, The (2008)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,7404
7405,Frozen River (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7405
7406,Vicky Cristina Barcelona (2008),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7406
7407,Batman: Gotham Knight (2008),1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7407
7408,Pineapple Express (2008),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7408
7409,"Sisterhood of the Traveling Pants 2, The (2008)",0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7409
7410,Hell Ride (2008),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7410
7411,Elegy (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7411
7412,High School Musical 2 (2007),0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7412
7413,Tropic Thunder (2008),1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7413
7414,Star Wars: The Clone Wars (2008),1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7414
7415,Mutant Chronicles (2008),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7415
7416,Waltz with Bashir (Vals im Bashir) (2008),0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7416
7417,Let the Right One In (Låt den rätte komma in) (2008),0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,7417
7418,Hamlet 2 (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7418
7419,Death Race (2008),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7419
7420,"House Bunny, The (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7420
7421,"Rocker, The (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7421
7422,I.O.U.S.A. (a.k.a. IOUSA) (2008),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7422
7423,Mirrors (2008),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,7423
7424,Sukiyaki Western Django (2008),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7424
7425,Burn After Reading (2008),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7425
7426,Disaster Movie (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7426
7427,Babylon A.D. (2008),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7427
7428,Traitor (2008),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7428
7429,College (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7429
7430,"Onion Movie, The (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7430
7431,"Spirit, The (2008)",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7431
7432,"Burning Plain, The (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7432
7433,Bangkok Dangerous (2008),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7433
7434,"Foot Fist Way, The (2006)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7434
7435,Righteous Kill (2008),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7435
7436,Lakeview Terrace (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7436
7437,Ghost Town (2008),0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7437
7438,Appaloosa (2008),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7438
7439,Miracle at St. Anna (2008),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,7439
7440,1984 (1956),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7440
7441,Eagle Eye (2008),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7441
7442,How to Lose Friends & Alienate People (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7442
7443,Nick and Norah's Infinite Playlist (2008),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7443
7444,Martyrs (2008),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7444
7445,Gomorrah (Gomorra) (2008),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7445
7446,"Accidental Husband, The (2009)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7446
7447,"Duchess, The (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7447
7448,FLCL (2000),0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7448
7449,Rachel Getting Married (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7449
7450,Body of Lies (2008),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7450
7451,City of Ember (2008),0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7451
7452,Max Payne (2008),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7452
7453,Zack and Miri Make a Porno (2008),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7453
7454,W. (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7454
7455,"Synecdoche, New York (2008)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7455
7456,"Secret Life of Bees, The (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7456
7457,Flash of Genius (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7457
7458,"Wave, The (Welle, Die) (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7458
7459,"Angus, Thongs and Perfect Snogging (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7459
7460,Quarantine (2008),0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,7460
7461,Lost Boys: The Tribe (2008),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7461
7462,Pride and Glory (2008),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7462
7463,"Express, The (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7463
7464,Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma) (1972),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7464
7465,Lone Wolf and Cub: Baby Cart in Peril (Kozure Ôkami: Oya no kokoro ko no kokoro) (1972),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7465
7466,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7466
7467,Babylon 5: The Lost Tales - Voices in the Dark (2007),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7467
7468,RocknRolla (2008),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7468
7469,High School Musical 3: Senior Year (2008),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7469
7470,Futurama: Bender's Game (2008),1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7470
7471,Tin Man (2007),0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7471
7472,Madagascar: Escape 2 Africa (2008),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7472
7473,Blindness (2008),0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,7473
7474,Changeling (2008),0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7474
7475,"Road, The (2009)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7475
7476,Slumdog Millionaire (2008),0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7476
7477,Quantum of Solace (2008),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7477
7478,Role Models (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7478
7479,Sauna (2008),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7479
7480,JCVD (2008),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7480
7481,Camp Rock (2008),0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7481
7482,Farscape: The Peacekeeper Wars (2004),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7482
7483,Saw V (2008),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7483
7484,"Christmas Tale, A (Un conte de Noël) (2008)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7484
7485,Sex Drive (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7485
7486,The Island (2006),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7486
7487,Beverly Hills Chihuahua (2008),0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7487
7488,"Class, The (Entre les murs) (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7488
7489,Australia (2008),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,7489
7490,Bolt (2008),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7490
7491,Milk (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7491
7492,Twilight (2008),0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,7492
7493,Transporter 3 (2008),1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7493
7494,Four Christmases (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7494
7495,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7495
7496,Surveillance (2008),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7496
7497,Hunger (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7497
7498,Cadillac Records (2008),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7498
7499,Punisher: War Zone (2008),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7499
7500,Shrek the Halls (2007),0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7500
7501,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7501
7502,"Day the Earth Stood Still, The (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,7502
7503,Che: Part One (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7503
7504,Che: Part Two (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7504
7505,Starship Troopers 3: Marauder (2008),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7505
7506,Doubt (2008),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7506
7507,Gran Torino (2008),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7507
7508,Frost/Nixon (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7508
7509,"Reader, The (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7509
7510,I've Loved You So Long (Il y a longtemps que je t'aime) (2008),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7510
7511,Seven Pounds (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7511
7512,"Wrestler, The (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7512
7513,"Curious Case of Benjamin Button, The (2008)",0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,7513
7514,Yes Man (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7514
7515,Valkyrie (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,7515
7516,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7516
7517,War of the Worlds (2005),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7517
7518,Ben X (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7518
7519,Alien Raiders (2008),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7519
7520,Bedtime Stories (2008),0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7520
7521,Choke (2008),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7521
7522,Revolutionary Road (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7522
7523,Blackadder Back & Forth (1999),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7523
7524,Blackadder's Christmas Carol (1988),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7524
7525,Dear Zachary: A Letter to a Son About His Father (2008),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7525
7526,Defiance (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,7526
7527,Zeitgeist: Addendum (2008),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7527
7528,Marley & Me (2008),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7528
7529,Ponyo (Gake no ue no Ponyo) (2008),0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7529
7530,Wendy and Lucy (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7530
7531,Last Chance Harvey (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7531
7532,Ip Man (2008),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7532
7533,Passengers (2008),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7533
7534,"Tale of Despereaux, The (2008)",0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7534
7535,Bride Wars (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7535
7536,Mesrine: Killer Instinct (L'instinct de mort) (2008),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7536
7537,Battle in Seattle (2007),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7537
7538,"Timecrimes (Cronocrímenes, Los) (2007)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7538
7539,Underworld: Rise of the Lycans (2009),1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,7539
7540,Inkheart (2008),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7540
7541,Paul Blart: Mall Cop (2009),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7541
7542,Notorious (2009),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7542
7543,"Unborn, The (2009)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,7543
7544,Donkey Punch (2008),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7544
7545,Repo! The Genetic Opera (2008),0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,7545
7546,"Uninvited, The (2009)",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,7546
7547,Kummeli Goldrush (Kummeli kultakuume) (1997),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7547
7548,Outlander (2008),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7548
7549,Coraline (2009),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7549
7550,Chocolate (2008),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7550
7551,"Escapist, The (2008)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7551
7552,Push (2009),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7552
7553,"International, The (2009)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7553
7554,Two Lovers (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7554
7555,He's Just Not That Into You (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7555
7556,Dead Like Me: Life After Death (2009),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7556
7557,Futurama: Into the Wild Green Yonder (2009),1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7557
7558,Hotel for Dogs (2009),0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7558
7559,Afro Samurai: Resurrection (2009),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7559
7560,Departures (Okuribito) (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7560
7561,Taking Chance (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7561
7562,My Name Is Bruce (2007),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7562
7563,Funny People (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7563
7564,Still Waiting... (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7564
7565,Away We Go (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7565
7566,"Thick as Thieves (a.k.a. Code, The) (2009)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7566
7567,"Divo, Il (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7567
7568,Friday the 13th (2009),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7568
7569,"Pink Panther 2, The (2009)",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7569
7570,Rock-A-Doodle (1991),0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7570
7571,Dr. Horrible's Sing-Along Blog (2008),0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7571
7572,"I Love You, Man (2009)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7572
7573,Live Free or Die (2006),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7573
7574,Dance of the Dead (2008),0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7574
7575,"Haunting in Connecticut, The (2009)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7575
7576,Duplicity (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7576
7577,Knowing (2009),1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,7577
7578,Sugar (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7578
7579,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7579
7580,Sunshine Cleaning (2008),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7580
7581,Kung Fu Panda: Secrets of the Furious Five (2008),1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7581
7582,Echelon Conspiracy (2009),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7582
7583,Monsters vs. Aliens (2009),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7583
7584,Sita Sings the Blues (2008),0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7584
7585,Big Stan (2007),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7585
7586,Nothing But the Truth (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7586
7587,Anvil! The Story of Anvil (2008),0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7587
7588,Observe and Report (2009),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7588
7589,Adventureland (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7589
7590,Confessions of a Shopaholic (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7590
7591,The Butterfly Effect 3: Revelations (2009),0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,7591
7592,Revanche (2008),0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7592
7593,Dragonball Evolution (2009),1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7593
7594,"Fast & Furious (Fast and the Furious 4, The) (2009)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7594
7595,In the Loop (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7595
7596,"Boat That Rocked, The (a.k.a. Pirate Radio) (2009)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7596
7597,17 Again (2009),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7597
7598,Inglourious Basterds (2009),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7598
7599,State of Play (2009),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7599
7600,"Damned United, The (2009)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7600
7601,Crank: High Voltage (2009),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7601
7602,Moon (2009),0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,7602
7603,Mammoth (Mammut) (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7603
7604,"Young Victoria, The (2009)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7604
7605,X-Men Origins: Wolverine (2009),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7605
7606,"Girlfriend Experience, The (2009)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7606
7607,Sin Nombre (2009),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7607
7608,Star Trek (2009),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7608
7609,Lymelife (2008),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7609
7610,"Great Buck Howard, The (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7610
7611,S. Darko (S. Darko: A Donnie Darko Tale) (2009),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7611
7612,Earth (2007),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7612
7613,Stanley Kubrick: A Life in Pictures (2001),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7613
7614,Crossing Over (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7614
7615,Angels & Demons (2009),0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7615
7616,Balls Out: Gary the Tennis Coach (2009),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7616
7617,Fanboys (2008),0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7617
7618,Management (2008),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7618
7619,Terminator Salvation (2009),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7619
